"運びます(はこびます): chở, vận chuyển","vận(hakobimasu): chở, vận chuyển",運びます,はこびます,hakobimasu,"chở, vận chuyển",vận,38
"亡くなります(なくなります): mất, qua đời (cách nói gián tiếp của しにます(bài 39))","vong(nakunarimasu): mất, qua đời (cách nói gián tiếp của しにます(bài 39))",亡くなります,なくなります,nakunarimasu,"mất, qua đời (cách nói gián tiếp của しにます(bài 39))",vong,38
入院します (にゅういんします): nhập viện,nhập viện(nhuuinshimasu): nhập viện,入院します ,にゅういんします,nhuuinshimasu,nhập viện,nhập viện,38
退院します(たいいんします): xuất viện,thoái viện(taiinshimasu): xuất viện,退院します,たいいんします,taiinshimasu,xuất viện,thoái viện,38
"[電源を～]入れます([でんげんを～]いれます): bật [công tác điện, nguồn điện]","điện nguyên nhập([dengeno～]iremasu): bật [công tác điện, nguồn điện]",[電源を～]入れます,[でんげんを～]いれます,[dengeno～]iremasu,"bật [công tác điện, nguồn điện]",điện nguyên nhập,38
" [電源を～]切ります([でんげんを～]きります): tắt [công tác điện, nguồn điện]","điện nguyên thiết([dengeno～]kirimasu): tắt [công tác điện, nguồn điện]", [電源を～]切ります,[でんげんを～]きります,[dengeno～]kirimasu,"tắt [công tác điện, nguồn điện]",điện nguyên thiết,38
[かぎを～]掛けます([かぎを～]かけます): khóa [chìa khóa],quải([kagio～]kakemasu): khóa [chìa khóa],[かぎを～]掛けます,[かぎを～]かけます,[kagio～]kakemasu,khóa [chìa khóa],quải,38
"気持ちがいい(きもちがいい): dễ chịu, thư giãn","khí trì(kimochigaii): dễ chịu, thư giãn",気持ちがいい,きもちがいい,kimochigaii,"dễ chịu, thư giãn",khí trì,38
気持ちが悪い(きもちがわるい): khó chịu,khí trì ác(kimochigawarui): khó chịu,気持ちが悪い,きもちがわるい,kimochigawarui,khó chịu,khí trì ác,38
"大きな～(おおきな～): ~ to, ~ lớn","đại(oukina～): ~ to, ~ lớn",大きな～,おおきな～,oukina～,"~ to, ~ lớn",đại,38
"小さな～(ちいさな～): nhỏ, ~ bé","tiểu(chiisana～): nhỏ, ~ bé",小さな～,ちいさな～,chiisana～,"nhỏ, ~ bé",tiểu,38
赤ちゃん(あかちゃん): em bé,xích(akachan): em bé,赤ちゃん,あかちゃん,akachan,em bé,xích,38
小学校(しょうがっこう): trường tiểu học,tiểu học hiệu(shougakkou): trường tiểu học,小学校,しょうがっこう,shougakkou,trường tiểu học,tiểu học hiệu,38
中学校(ちゅうがっこう): trường trung học cơ sở,trung học hiệu(chiugakkou): trường trung học cơ sở,中学校,ちゅうがっこう,chiugakkou,trường trung học cơ sở,trung học hiệu,38
駅前(えきまえ): khu vực trước nhà ga,dịch tiền(ekimae): khu vực trước nhà ga,駅前,えきまえ,ekimae,khu vực trước nhà ga,dịch tiền,38
海岸(かいがん): bờ biển,hải ngạn(kaigan): bờ biển,海岸,かいがん,kaigan,bờ biển,hải ngạn,38
"うそ: nói dối, lời nói dối","uso: nói dối, lời nói dối","",うそ,uso,"nói dối, lời nói dối","",38
"書類(しょるい): giấy tờ, tài liệu","thư loại(shorui): giấy tờ, tài liệu",書類,しょるい,shorui,"giấy tờ, tài liệu",thư loại,38
"電源(でんげん): nguồn điện, công tắc điện","điện nguyên(dengen): nguồn điện, công tắc điện",電源,でんげん,dengen,"nguồn điện, công tắc điện",điện nguyên,38
～製(～せい): sản xuất tại ~,chế(～sei): sản xuất tại ~,～製,～せい,～sei,sản xuất tại ~,chế,38
"[あ、]いけない。: Ôi, hỏng mất rồi./ ôi, trời ơi.","[a,]ikenai: Ôi, hỏng mất rồi./ ôi, trời ơi.","",[あ、]いけない。,"[a,]ikenai","Ôi, hỏng mất rồi./ ôi, trời ơi.","",38
お先に[失礼します]。(おさきに[しつれいします]): tôi xin phép về trước,tiên thất lễ(osakini[shitsureishimasu]): tôi xin phép về trước,お先に[失礼します]。,おさきに[しつれいします],osakini[shitsureishimasu],tôi xin phép về trước,tiên thất lễ,38
"原爆ドーム(げんばくドーム): nhà vòm Bom nguyên tử, một di tích","nguyên bộc(genbakudoumu): nhà vòm Bom nguyên tử, một di tích",原爆ドーム,げんばくドーム,genbakudoumu,"nhà vòm Bom nguyên tử, một di tích",nguyên bộc,38
回覧(かいらん): tập thông báo,hồi lãm(kairan): tập thông báo,回覧,かいらん,kairan,tập thông báo,hồi lãm,38
研究室(けんきゅうしつ): phòng nghiên cứu,nghiên cứu thất(kenkyuushitsu): phòng nghiên cứu,研究室,けんきゅうしつ,kenkyuushitsu,phòng nghiên cứu,nghiên cứu thất,38
"きちんと: nghiêm chỉnh, hẳn hoi, đứng đắn","kichinto: nghiêm chỉnh, hẳn hoi, đứng đắn","",きちんと,kichinto,"nghiêm chỉnh, hẳn hoi, đứng đắn","",38
せいりします: sắp xếp,seirishimasu: sắp xếp,"",せいりします,seirishimasu,sắp xếp,"",38
～という本: quyển sách có tên là ~,～toyuuhon: quyển sách có tên là ~,"",～という本,～toyuuhon,quyển sách có tên là ~,"",38
"－冊 (―さつ): (đơn vị đếm sách, v.v.)","sách(?satsu): (đơn vị đếm sách, v.v.)",－冊 ,―さつ,?satsu,"(đơn vị đếm sách, v.v.)",sách,38
"はんこ: con dấu, dấu","hanko: con dấu, dấu","",はんこ,hanko,"con dấu, dấu","",38
[はんこを～] 押します([はんこを～]おします): đóng [dấu],áp([hankoo～]oshimasu): đóng [dấu],[はんこを～] 押します,[はんこを～]おします,[hankoo～]oshimasu,đóng [dấu],áp,38
双子(ふたご): cặp sinh đôi,song tử(futago): cặp sinh đôi,双子,ふたご,futago,cặp sinh đôi,song tử,38
姉妹(しまい): chị em,tỉ muội(shimai): chị em,姉妹,しまい,shimai,chị em,tỉ muội,38
５年生(5ねんせい): học sinh năm thứ 5,niên sinh(5nensei): học sinh năm thứ 5,５年生,5ねんせい,5nensei,học sinh năm thứ 5,niên sinh,38
似ています(にています): giống,tự(niteimasu): giống,似ています,にています,niteimasu,giống,tự,38
"性格(せいかく): tính cách, tính tình","tính cách(seikaku): tính cách, tính tình",性格,せいかく,seikaku,"tính cách, tính tình",tính cách,38
"おとなしい: hiền lành, trầm","otonashii: hiền lành, trầm","",おとなしい,otonashii,"hiền lành, trầm","",38
"世話をします(せわをします): chăm sóc, giúp đỡ","thế thoại(sewaoshimasu): chăm sóc, giúp đỡ",世話をします,せわをします,sewaoshimasu,"chăm sóc, giúp đỡ",thế thoại,38
時間がたちます(じかんがたちます): thời gian trôi đi,thời gian(jikangatachimasu): thời gian trôi đi,時間がたちます,じかんがたちます,jikangatachimasu,thời gian trôi đi,thời gian,38
大好き[な](だいすき「な」): rất thích,đại hảo(daisukina): rất thích,大好き[な],だいすき「な」,daisukina,rất thích,đại hảo,38
―点(てん): - điểm,điểm(ten): - điểm,―点,てん,ten,- điểm,điểm,38
"クラス: lớp học, lớp","kurasu: lớp học, lớp","",クラス,kurasu,"lớp học, lớp","",38
けんかします: cãi nhau,kenkashimasu: cãi nhau,"",けんかします,kenkashimasu,cãi nhau,"",38
"不思議[な](ふしぎ「な」): bí ẩn, kỳ thú, khó hiểu","bất tư nghị(fushigina): bí ẩn, kỳ thú, khó hiểu",不思議[な],ふしぎ「な」,fushigina,"bí ẩn, kỳ thú, khó hiểu",bất tư nghị,38
[質問に～]答えます([しつもんに～]こたえます): trả lời [câu hỏi],chất vấn đáp([shitsumonni～]kotaemasu): trả lời [câu hỏi],[質問に～]答えます,[しつもんに～]こたえます,[shitsumonni～]kotaemasu,trả lời [câu hỏi],chất vấn đáp,39
[ビルが～]倒れます([ビルが～]たおれます): đổ [nhà cao tầng ~],đảo([biruga～]taoremasu): đổ [nhà cao tầng ~],[ビルが～]倒れます,[ビルが～]たおれます,[biruga～]taoremasu,đổ [nhà cao tầng ~],đảo,39
[うちが～]焼けます([うちが～]やけます): cháy [nhà ~],thiêu([uchiga～]yakemasu): cháy [nhà ~],[うちが～]焼けます,[うちが～]やけます,[uchiga～]yakemasu,cháy [nhà ~],thiêu,39
[パンが～]焼けます([パンが～]やけます): được nướng [bánh mì ~],thiêu([panga～]yakemasu): được nướng [bánh mì ~],[パンが～]焼けます,[パンが～]やけます,[panga～]yakemasu,được nướng [bánh mì ~],thiêu,39
[肉が～]焼けます([にくが～]やけます): được nướng [thịt ~],nhục thiêu([nikuga～]yakemasu): được nướng [thịt ~],[肉が～]焼けます,[にくが～]やけます,[nikuga～]yakemasu,được nướng [thịt ~],nhục thiêu,39
[道を～]通ります([みちを～]とおります): đi qua (đường),đạo thông([michio～]tourimasu): đi qua (đường),[道を～]通ります,[みちを～]とおります,[michio～]tourimasu,đi qua (đường),đạo thông,39
死にます(しにます): chết,tử(shinimasu): chết,死にます,しにます,shinimasu,chết,tử,39
"びっくりします: ngạc nhiên, giật mình","bikkurishimasu: ngạc nhiên, giật mình","",びっくりします,bikkurishimasu,"ngạc nhiên, giật mình","",39
がっかりします: thất vọng,gakkarishimasu: thất vọng,"",がっかりします,gakkarishimasu,thất vọng,"",39
安心します(あんしんします): yên tâm,an tâm(anshinshimasu): yên tâm,安心します,あんしんします,anshinshimasu,yên tâm,an tâm,39
"遅刻します(ちこくします): đến chậm, đến muộn","trì khắc(chikokushimasu): đến chậm, đến muộn",遅刻します,ちこくします,chikokushimasu,"đến chậm, đến muộn",trì khắc,39
"早退します (そうたいします): về sớm, ra sớm (việc làm hay trường học)","tảo thoái(soutaishimasu): về sớm, ra sớm (việc làm hay trường học)",早退します ,そうたいします,soutaishimasu,"về sớm, ra sớm (việc làm hay trường học)",tảo thoái,39
けんかします: cãi nhau,kenkashimasu: cãi nhau,"",けんかします,kenkashimasu,cãi nhau,"",39
"離婚します(りこんします): ly dị, ly hôn","li hôn(rikonshimasu): ly dị, ly hôn",離婚します,りこんします,rikonshimasu,"ly dị, ly hôn",li hôn,39
複雑[な](ふくざつ[な]): phức tạp,phức tạp(fukuzatsu[na]): phức tạp,複雑[な],ふくざつ[な],fukuzatsu[na],phức tạp,phức tạp,39
"邪魔[な](じゃま[な]): cản trở, chiếm diện tích","tà ma(jama[na]): cản trở, chiếm diện tích",邪魔[な],じゃま[な],jama[na],"cản trở, chiếm diện tích",tà ma,39
汚い(きたない): bẩn,ô(kitanai): bẩn,汚い,きたない,kitanai,bẩn,ô,39
"うれしい: vui, mừng","ureshii: vui, mừng","",うれしい,ureshii,"vui, mừng","",39
"悲しい(かなしい): buồn, đau thương","bi(kanashii): buồn, đau thương",悲しい,かなしい,kanashii,"buồn, đau thương",bi,39
"恥ずかしい(はずかしい): xấu hổ, thẹn, hổ thẹn","sỉ(hazukashii): xấu hổ, thẹn, hổ thẹn",恥ずかしい,はずかしい,hazukashii,"xấu hổ, thẹn, hổ thẹn",sỉ,39
地震(じしん): động đất,địa chấn(jishin): động đất,地震,じしん,jishin,động đất,địa chấn,39
台風(たいふう): bão,đài phong(taifuu): bão,台風,たいふう,taifuu,bão,đài phong,39
火事(かじ): hỏa hoạn,hỏa sự(kaji): hỏa hoạn,火事,かじ,kaji,hỏa hoạn,hỏa sự,39
"事故(じこ): tai nạn, sự cố","sự cố(jiko): tai nạn, sự cố",事故,じこ,jiko,"tai nạn, sự cố",sự cố,39
"[お]見合い([お]みあい): Nam nữ làm quen qua giới thiệu, làm mối","kiến hợp([o]miai): Nam nữ làm quen qua giới thiệu, làm mối",[お]見合い,[お]みあい,[o]miai,"Nam nữ làm quen qua giới thiệu, làm mối",kiến hợp,39
"電話代(でんわだい): tiền điện thoại, phí điện thoại","điện thoại đại(denwadai): tiền điện thoại, phí điện thoại",電話代,でんわだい,denwadai,"tiền điện thoại, phí điện thoại",điện thoại đại,39
"～代(～だい): tiền ~, phí ~","đại(～dai): tiền ~, phí ~",～代,～だい,～dai,"tiền ~, phí ~",đại,39
"フロント: bộ phận tiếp tân, bộ phận thường trực","furonto: bộ phận tiếp tân, bộ phận thường trực","",フロント,furonto,"bộ phận tiếp tân, bộ phận thường trực","",39
―号室(―ごうしつ): phòng số -,hiệu thất(?goushitsu): phòng số -,―号室,―ごうしつ,?goushitsu,phòng số -,hiệu thất,39
汗(あせ): mồ hôi (～をかきます：ra mồ hôi),hãn(ase): mồ hôi (～をかきます：ra mồ hôi),汗,あせ,ase,mồ hôi (～をかきます：ra mồ hôi),hãn,39
"タオル: khăn lau, khăn tắm","taoru: khăn lau, khăn tắm","",タオル,taoru,"khăn lau, khăn tắm","",39
せっけん: xà phòng,sekken: xà phòng,"",せっけん,sekken,xà phòng,"",39
大勢(おおぜい): nhiều người,đại thế(ouzei): nhiều người,大勢,おおぜい,ouzei,nhiều người,đại thế,39
お疲れ様でした。(おつかれさまでした。): Chắc anh chị đã mệt vì làm việc. (câu chào dùng để nói với người đã làm xong một việc gì đó),bì dạng(otsukaresamadeshita): Chắc anh chị đã mệt vì làm việc. (câu chào dùng để nói với người đã làm xong một việc gì đó),お疲れ様でした。,おつかれさまでした。,otsukaresamadeshita,Chắc anh chị đã mệt vì làm việc. (câu chào dùng để nói với người đã làm xong một việc gì đó),bì dạng,39
伺います。(うかがいます。): Tôi đến thăm. (cách nói khiêm nhường của いきます),tứ(ukagaimasu): Tôi đến thăm. (cách nói khiêm nhường của いきます),伺います。,うかがいます。,ukagaimasu,Tôi đến thăm. (cách nói khiêm nhường của いきます),tứ,39
"途中で(とちゅうで): giữa đường, dọc đường, giữa chừng","đồ trung(tochuude): giữa đường, dọc đường, giữa chừng",途中で,とちゅうで,tochuude,"giữa đường, dọc đường, giữa chừng",đồ trung,39
トラック: xe tải,torakku: xe tải,"",トラック,torakku,xe tải,"",39
"ぶつかります: đâm, va chạm","butsukarimasu: đâm, va chạm","",ぶつかります,butsukarimasu,"đâm, va chạm","",39
並びます(ならびます): xếp hàng,tịnh(narabimasu): xếp hàng,並びます,ならびます,narabimasu,xếp hàng,tịnh,39
大人(おとな): người lớn,đại nhân(otona): người lớn,大人,おとな,otona,người lớn,đại nhân,39
洋服(ようふく): quần áo kiểu Tây Âu,dương phục(youfuku): quần áo kiểu Tây Âu,洋服,ようふく,youfuku,quần áo kiểu Tây Âu,dương phục,39
西洋化します(せいようかします): Tây Âu hóa,tây dương hóa(seiyoukashimasu): Tây Âu hóa,西洋化します,せいようかします,seiyoukashimasu,Tây Âu hóa,tây dương hóa,39
"合います(あいます): vừa, hợp","hợp(aimasu): vừa, hợp",合います,あいます,aimasu,"vừa, hợp",hợp,39
今では(いまでは): bây giờ (thì),kim(imadewa): bây giờ (thì),今では,いまでは,imadewa,bây giờ (thì),kim,39
"成人式(せいじんしき): Lễ trưởng thành, Lễ thành Nhân","thành nhân thức(seijinshiki): Lễ trưởng thành, Lễ thành Nhân",成人式,せいじんしき,seijinshiki,"Lễ trưởng thành, Lễ thành Nhân",thành nhân thức,39
数えます(かぞえます): đếm,số(kazoemasu): đếm,数えます,かぞえます,kazoemasu,đếm,số,40
"測ります、量ります(はかります): đo, cân","trắc lượng(hakarimasu): đo, cân",測ります、量ります,はかります,hakarimasu,"đo, cân",trắc lượng,40
確かめます(たしかめます): xác nhận,xác(tashikamemasu): xác nhận,確かめます,たしかめます,tashikamemasu,xác nhận,xác,40
"[サイズが～]合います([サイズが～]あいます): vừa, hợp [kích thước ~]","hợp([saizuga～]aimasu): vừa, hợp [kích thước ~]",[サイズが～]合います,[サイズが～]あいます,[saizuga～]aimasu,"vừa, hợp [kích thước ~]",hợp,40
"出発します(しゅっぱつします): xuất phát, khởi hành, đi","xuất phát(shuppatsushimasu): xuất phát, khởi hành, đi",出発します,しゅっぱつします,shuppatsushimasu,"xuất phát, khởi hành, đi",xuất phát,40
"到着します(とうちゃくします): đến, đến nơi","đáo trước(touchakushimasu): đến, đến nơi",到着します,とうちゃくします,touchakushimasu,"đến, đến nơi",đáo trước,40
酔います(よいます): say,túy(yoimasu): say,酔います,よいます,yoimasu,say,túy,40
危険[な](きけん[な]): nguy hiểm,nguy hiểm(kiken[na]): nguy hiểm,危険[な],きけん[な],kiken[na],nguy hiểm,nguy hiểm,40
必要[な](ひつよう[な]): cần thiết,tất yếu(hitsuyou[na]): cần thiết,必要[な],ひつよう[な],hitsuyou[na],cần thiết,tất yếu,40
宇宙(うちゅう): vũ trụ,vũ trụ(uchuu): vũ trụ,宇宙,うちゅう,uchuu,vũ trụ,vũ trụ,40
地球(ちきゅう): trái đất,địa cầu(chikyuu): trái đất,地球,ちきゅう,chikyuu,trái đất,địa cầu,40
忘年会(ぼうねんかい): tiệc tất niên,vong niên hội(bounenkai): tiệc tất niên,忘年会,ぼうねんかい,bounenkai,tiệc tất niên,vong niên hội,40
新年会(しんねんかい): tiệc tân niên,tân niên hội(shinnenkai): tiệc tân niên,新年会,しんねんかい,shinnenkai,tiệc tân niên,tân niên hội,40
"二次会(にじかい): bữa tiệc thứ hai, “tăng hai”","nhị thứ hội(nijikai): bữa tiệc thứ hai, “tăng hai”",二次会,にじかい,nijikai,"bữa tiệc thứ hai, “tăng hai”",nhị thứ hội,40
"大会(たいかい): đại hội, cuộc thi","đại hội(taikai): đại hội, cuộc thi",大会,たいかい,taikai,"đại hội, cuộc thi",đại hội,40
マラソン: ma ra tông,marason: ma ra tông,"",マラソン,marason,ma ra tông,"",40
"表(おもて): phía trước, mặt trước","biểu(omote): phía trước, mặt trước",表,おもて,omote,"phía trước, mặt trước",biểu,40
"裏(うら): phía sau, mặt sau","lí(ura): phía sau, mặt sau",裏,うら,ura,"phía sau, mặt sau",lí,40
"返事(へんじ): hồi âm, trả lời","phản sự(henji): hồi âm, trả lời",返事,へんじ,henji,"hồi âm, trả lời",phản sự,40
申し込み(もうしこみ): đăng ký,thân vào(moushikomi): đăng ký,申し込み,もうしこみ,moushikomi,đăng ký,thân vào,40
ほんとう: thật,hontou: thật,"",ほんとう,hontou,thật,"",40
"まちがい: sai, lỗi","machigai: sai, lỗi","",まちがい,machigai,"sai, lỗi","",40
傷(きず): vết thương,thương(kizu): vết thương,傷,きず,kizu,vết thương,thương,40
ズボン: cái quần,zubon: cái quần,"",ズボン,zubon,cái quần,"",40
長さ(ながさ): chiều dài,"trường, trưởng(nagasa): chiều dài",長さ,ながさ,nagasa,chiều dài,"trường, trưởng",40
"重さ(おもさ): cân nặng, trọng lượng","trọng, trùng(omosa): cân nặng, trọng lượng",重さ,おもさ,omosa,"cân nặng, trọng lượng","trọng, trùng",40
高さ(たかさ): chiều cao,cao(takasa): chiều cao,高さ,たかさ,takasa,chiều cao,cao,40
"大きさ(おおきさ): cỡ, kích thước","đại(oukisa): cỡ, kích thước",大きさ,おおきさ,oukisa,"cỡ, kích thước",đại,40
[－]便([－]びん): chuyến bay [―],tiện([－]bin): chuyến bay [―],[－]便,[－]びん,[－]bin,chuyến bay [―],tiện,40
"―号(―ごう): số [―] (số hiệu đoàn tàu, cơn bão v.v.)","hiệu(?gou): số [―] (số hiệu đoàn tàu, cơn bão v.v.)",―号,―ごう,?gou,"số [―] (số hiệu đoàn tàu, cơn bão v.v.)",hiệu,40
"－個(―こ): cái, cục, viên (đơn vị đếm vật nhỏ)","cá(?ko): cái, cục, viên (đơn vị đếm vật nhỏ)",－個,―こ,?ko,"cái, cục, viên (đơn vị đếm vật nhỏ)",cá,40
　―本(―ほん(―ぽん、―ぼん)): ― cái (đơn vị đếm vật dài),"bản(?hon(?pon,?bon)): ― cái (đơn vị đếm vật dài)",　―本,―ほん(―ぽん、―ぼん),"?hon(?pon,?bon)",― cái (đơn vị đếm vật dài),bản,40
"―杯(―はい(―ぱい、―ばい)): ―chén, ―cốc","bôi(?hai(?pai,?bai)): ―chén, ―cốc",―杯,―はい(―ぱい、―ばい),"?hai(?pai,?bai)","―chén, ―cốc",bôi,40
"―キロ: ―ki-lô, ―cân","?kiro: ―ki-lô, ―cân","",―キロ,?kiro,"―ki-lô, ―cân","",40
―グラム: ―gam,?guramu: ―gam,"",―グラム,?guramu,―gam,"",40
―センチ: ―xăng-ti-mét,?senchi: ―xăng-ti-mét,"",―センチ,?senchi,―xăng-ti-mét,"",40
―ミリ: ―mi-li-mét,?miri: ―mi-li-mét,"",―ミリ,?miri,―mi-li-mét,"",40
"～以上(～いじょう): ~ trở lên, trên","dĩ thượng(～ijou): ~ trở lên, trên",～以上,～いじょう,～ijou,"~ trở lên, trên",dĩ thượng,40
"～以下(～いか): trở xuống, dưới","dĩ hạ(～ika): trở xuống, dưới",～以下,～いか,～ika,"trở xuống, dưới",dĩ hạ,40
"さあ: À…,Ồ… (dùng khi không rõ về điều gì đó)","saa: À…,Ồ… (dùng khi không rõ về điều gì đó)","",さあ,saa,"À…,Ồ… (dùng khi không rõ về điều gì đó)","",40
雪祭り(ゆきまつり): Lễ hội tuyết (ở Sapporo),tuyết tế(yukimatsuri): Lễ hội tuyết (ở Sapporo),雪祭り,ゆきまつり,yukimatsuri,Lễ hội tuyết (ở Sapporo),tuyết tế,40
どうでしょうか。: Thế nào? (cách nói lịch sự của どうですか),doudeshouka: Thế nào? (cách nói lịch sự của どうですか),"",どうでしょうか。,doudeshouka,Thế nào? (cách nói lịch sự của どうですか),"",40
"テスト: Bài kiểm tra, bài thi","tesuto: Bài kiểm tra, bài thi","",テスト,tesuto,"Bài kiểm tra, bài thi","",40
"成績(せいせき): kết quả, thành tích","thành tích(seiseki): kết quả, thành tích",成績,せいせき,seiseki,"kết quả, thành tích",thành tích,40
ところで: nhân tiện đây,tokorode: nhân tiện đây,"",ところで,tokorode,nhân tiện đây,"",40
いらっしゃいます: đến (tôn kính ngữ của きます),irasshaimasu: đến (tôn kính ngữ của きます),"",いらっしゃいます,irasshaimasu,đến (tôn kính ngữ của きます),"",40
"様子(ようす): vẻ, tình hình","dạng tử(yousu): vẻ, tình hình",様子,ようす,yousu,"vẻ, tình hình",dạng tử,40
事件(じけん): vụ án,sự kiện(jiken): vụ án,事件,じけん,jiken,vụ án,sự kiện,40
オートバイ: xe máy,outobai: xe máy,"",オートバイ,outobai,xe máy,"",40
爆弾(ばくだん): bom,bộc đạn(bakudan): bom,爆弾,ばくだん,bakudan,bom,bộc đạn,40
"積みます(つみます): chuyển lên, xếp hàng lên","tích(tsumimasu): chuyển lên, xếp hàng lên",積みます,つみます,tsumimasu,"chuyển lên, xếp hàng lên",tích,40
運転手(うんてんしゅ): lái xe,vận chuyển thủ(untenshu): lái xe,運転手,うんてんしゅ,untenshu,lái xe,vận chuyển thủ,40
"離れた(はなれた): xa cách, xa","li(hanareta): xa cách, xa",離れた,はなれた,hanareta,"xa cách, xa",li,40
が: nhưng,ga: nhưng,"",が,ga,nhưng,"",40
"急に(きゅうに): gấp, đột nhiên","cấp(kyuuni): gấp, đột nhiên",急に,きゅうに,kyuuni,"gấp, đột nhiên",cấp,40
"動かします(うごかします): khởi động, chạy","động(ugokashimasu): khởi động, chạy",動かします,うごかします,ugokashimasu,"khởi động, chạy",động,40
"一生懸命(いっしょうけんめい): hết sức, chăm chỉ","nhất sinh huyền mệnh/mạng(isshoukenmei): hết sức, chăm chỉ",一生懸命,いっしょうけんめい,isshoukenmei,"hết sức, chăm chỉ",nhất sinh huyền mệnh/mạng,40
犯人(はんにん): thủ phạm,phạm nhân(hannin): thủ phạm,犯人,はんにん,hannin,thủ phạm,phạm nhân,40
"手に入れます(てにいれます): có được, lấy được, đoạt được","thủ nhập(teniiremasu): có được, lấy được, đoạt được",手に入れます,てにいれます,teniiremasu,"có được, lấy được, đoạt được",thủ nhập,40
今でも(いまでも): ngay cả bây giờ,kim(imademo): ngay cả bây giờ,今でも,いまでも,imademo,ngay cả bây giờ,kim,40
うわさします: đồn đại,uwasashimasu: đồn đại,"",うわさします,uwasashimasu,đồn đại,"",40
いただきます: nhận (khiêm nhường ngữ củaもらいます),itadakimasu: nhận (khiêm nhường ngữ củaもらいます),"",いただきます,itadakimasu,nhận (khiêm nhường ngữ củaもらいます),"",41
"くださいます: Cho, tặng (tôi) (tôn kính ngữ củaくれます)","kudasaimasu: Cho, tặng (tôi) (tôn kính ngữ củaくれます)","",くださいます,kudasaimasu,"Cho, tặng (tôi) (tôn kính ngữ củaくれます)","",41
"やります: cho, tặng (dùng với người dưới hoặc bằng vai)","yarimasu: cho, tặng (dùng với người dưới hoặc bằng vai)","",やります,yarimasu,"cho, tặng (dùng với người dưới hoặc bằng vai)","",41
呼びます(よびます): mời,hô(yobimasu): mời,呼びます,よびます,yobimasu,mời,hô,41
"取り替えます(とりかえます): đổi, thay","thủ thế(torikaemasu): đổi, thay",取り替えます,とりかえます,torikaemasu,"đổi, thay",thủ thế,41
"親切にします(しんせつにします): giúp đỡ, đối xử thân thiện","thân thiết(shinsetsunishimasu): giúp đỡ, đối xử thân thiện",親切にします,しんせつにします,shinsetsunishimasu,"giúp đỡ, đối xử thân thiện",thân thiết,41
"かわいい: xinh, đáng yêu","kawaii: xinh, đáng yêu","",かわいい,kawaii,"xinh, đáng yêu","",41
"お祝い(おいわい):  mừng, quà mừng (～をします：mừng)","chúc(oiwai):  mừng, quà mừng (～をします：mừng)",お祝い,おいわい,oiwai," mừng, quà mừng (～をします：mừng)",chúc,41
お年玉(おとしだま): tiền mừng tuổi,niên ngọc(otoshidama): tiền mừng tuổi,お年玉,おとしだま,otoshidama,tiền mừng tuổi,niên ngọc,41
[お]見舞い([お]みまい): thăm người ốm,kiến vũ([o]mimai): thăm người ốm,[お]見舞い,[お]みまい,[o]mimai,thăm người ốm,kiến vũ,41
"興味(きょうみ): sở thích, quan tâm([コンピューターに]　～が　あります：quan tâm đến [máy tính])","hứng vị(kyoumi): sở thích, quan tâm([コンピューターに]　～が　あります：quan tâm đến [máy tính])",興味,きょうみ,kyoumi,"sở thích, quan tâm([コンピューターに]　～が　あります：quan tâm đến [máy tính])",hứng vị,41
情報(じょうほう): thông tin,tình báo(jiohou): thông tin,情報,じょうほう,jiohou,thông tin,tình báo,41
文法(ぶんぽう): ngữ pháp,văn pháp(bunpou): ngữ pháp,文法,ぶんぽう,bunpou,ngữ pháp,văn pháp,41
発音(はつおん): phát âm,phát âm(hatsuon): phát âm,発音,はつおん,hatsuon,phát âm,phát âm,41
"えさ: đồ ăn cho động vật, mồi","esa: đồ ăn cho động vật, mồi","",えさ,esa,"đồ ăn cho động vật, mồi","",41
おもちゃ: đồ chơi,omocha: đồ chơi,"",おもちゃ,omocha,đồ chơi,"",41
えはがき: bưu ảnh,ehagaki: bưu ảnh,"",えはがき,ehagaki,bưu ảnh,"",41
えほん: quyển truyện tranh,ehon: quyển truyện tranh,"",えほん,ehon,quyển truyện tranh,"",41
ドライバー: cái tua-vít,doraibaa: cái tua-vít,"",ドライバー,doraibaa,cái tua-vít,"",41
"ハンカチ: khăn mùi xoa, khăn tay","hankachi: khăn mùi xoa, khăn tay","",ハンカチ,hankachi,"khăn mùi xoa, khăn tay","",41
靴下(くつした): cái tất,ngoa hạ(kutsushita): cái tất,靴下,くつした,kutsushita,cái tất,ngoa hạ,41
手袋(てぶくろ): cái găng tay,thủ đại(tebukuro): cái găng tay,手袋,てぶくろ,tebukuro,cái găng tay,thủ đại,41
指輪(ゆびわ): cái nhẫn,chỉ luân(yubiwa): cái nhẫn,指輪,ゆびわ,yubiwa,cái nhẫn,chỉ luân,41
バッグ: cái túi (bag),baggu: cái túi (bag),"",バッグ,baggu,cái túi (bag),"",41
祖父(そふ): ông (dùng với bản thân),tổ phụ(sofu): ông (dùng với bản thân),祖父,そふ,sofu,ông (dùng với bản thân),tổ phụ,41
祖母(そぼ): bà (dùng với bản thân),tổ mẫu(sobo): bà (dùng với bản thân),祖母,そぼ,sobo,bà (dùng với bản thân),tổ mẫu,41
孫(まご): cháu,tôn(mago): cháu,孫,まご,mago,cháu,tôn,41
"おじ: chú, cậu, bác (dùng với bản thân)","oji: chú, cậu, bác (dùng với bản thân)","",おじ,oji,"chú, cậu, bác (dùng với bản thân)","",41
