先々週,せんせんしゅう,tuần trước khi cuối cùng,tiên chu,", ",Kí tự này chỉ là sự lặp lại.
別々に,べつべつに,riêng,biệt,", ",Kí tự này chỉ là sự lặp lại.
昔々,むかしむかし,ngay xửa ngay xưa,tích,", ",Kí tự này chỉ là sự lặp lại.
その他,そのた,khác,tha,", タ",Tôi muốn có một con thú khác không phải là một con bọ cạp.
他の,たの,khác,tha,", タ",Tôi muốn có một con thú khác không phải là một con bọ cạp.
他人,あだびと,khác,tha nhân,", タ",Tôi muốn có một con thú khác không phải là một con bọ cạp.
他動詞,たどうし,tha,tha động từ,", タ",Tôi muốn có một con thú khác không phải là một con bọ cạp.
勝つ,かつ,thắng lợi,thắng,"かつ, まさ_る, ショオ","Tôi đã chiến thắng vào thứ hai(月),chứ không phải thứ ba(火)."
勝負,しょうぶ,trò chơi,thắng phụ,"かつ, まさ_る, ショオ","Tôi đã chiến thắng vào thứ hai(月),chứ không phải thứ ba(火)."
勝手に,かってに,tự ý,thắng thủ,"かつ, まさ_る, ショオ","Tôi đã chiến thắng vào thứ hai(月),chứ không phải thứ ba(火)."
一勝,いっしょう,một chiến thắng,nhất thắng,"かつ, まさ_る, ショオ","Tôi đã chiến thắng vào thứ hai(月),chứ không phải thứ ba(火)."
優勝する,ゆうしょうする,thắng lợi,ưu thắng,"かつ, まさ_る, ショオ","Tôi đã chiến thắng vào thứ hai(月),chứ không phải thứ ba(火)."
決勝,けっしょう,cuối cùng,quyết thắng,"かつ, まさ_る, ショオ","Tôi đã chiến thắng vào thứ hai(月),chứ không phải thứ ba(火)."
勝る,まさる,lớn hơn,thắng,"かつ, まさ_る, ショオ","Tôi đã chiến thắng vào thứ hai(月),chứ không phải thứ ba(火)."
負ける,まける,mất,phụ,"お_う, ま_ける, フ",Người thua thì trả tiền.
勝負,しょうぶ,trò chơi,thắng phụ,"お_う, ま_ける, フ",Người thua thì trả tiền.
負担,ふたん,gánh nặng,phụ đảm,"お_う, ま_ける, フ",Người thua thì trả tiền.
背負う,しょう,vai,bối phụ,"お_う, ま_ける, フ",Người thua thì trả tiền.
負傷,ふしょう,vết thương,phụ thương,"お_う, ま_ける, フ",Người thua thì trả tiền.
抱負,ほうふ,khát vọng,bão phụ,"お_う, ま_ける, フ",Người thua thì trả tiền.
負かす,まかす,sự thất bại,phụ,"お_う, ま_ける, フ",Người thua thì trả tiền.
賛成する,さんせいする,đồng ý,tán thành,"すい, サン",Chúng tôi đánh giá cao người chồng người đã mang lại động vât có vỏ(貝) lớn.
賞賛する,しょうさんする,để ca ngợi,thưởng tán,"すい, サン",Chúng tôi đánh giá cao người chồng người đã mang lại động vât có vỏ(貝) lớn.
賛否,さんぴ,ưu và nhược điểm,tán phủ,"すい, サン",Chúng tôi đánh giá cao người chồng người đã mang lại động vât có vỏ(貝) lớn.
絶賛,ぜっさん,đại ngưỡng mộ,tuyệt tán,"すい, サン",Chúng tôi đánh giá cao người chồng người đã mang lại động vât có vỏ(貝) lớn.
賛成する,さんせいする,đồng ý,tán thành,"な_る, セイ, ジョオ",Tôi đã thực hiện nhiệm vụ với vũ khí.
成長,せいちょう,tăng trưởng,thành trường,"な_る, セイ, ジョオ",Tôi đã thực hiện nhiệm vụ với vũ khí.
成人,せいじん,người lớn,thành nhân,"な_る, セイ, ジョオ",Tôi đã thực hiện nhiệm vụ với vũ khí.
成る,なる,của,thành,"な_る, セイ, ジョオ",Tôi đã thực hiện nhiệm vụ với vũ khí.
成績,せいせき,hiệu suất,thành tích,"な_る, セイ, ジョオ",Tôi đã thực hiện nhiệm vụ với vũ khí.
完成,かんせい,hoàn thành,hoàn thành,"な_る, セイ, ジョオ",Tôi đã thực hiện nhiệm vụ với vũ khí.
成功,せいこう,sự thành công,thành công,"な_る, セイ, ジョオ",Tôi đã thực hiện nhiệm vụ với vũ khí.
成就する,じょうじゅする,thực hiện,thành tựu,"な_る, セイ, ジョオ",Tôi đã thực hiện nhiệm vụ với vũ khí.
絶対に,ぜったいに,tuyệt đối,tuyệt đối,"た_つ, ゼツ",Màu sắc (色) của sợi dây(糸) bị đứt đoạn
絶滅,ぜつめつ,tiêu diệt,tuyệt diệt,"た_つ, ゼツ",Màu sắc (色) của sợi dây(糸) bị đứt đoạn
絶えず,たえず,thường xuyên,tuyệt,"た_つ, ゼツ",Màu sắc (色) của sợi dây(糸) bị đứt đoạn
気絶する,きぜつする,xỉu,khí tuyệt,"た_つ, ゼツ",Màu sắc (色) của sợi dây(糸) bị đứt đoạn
絶望,ぜつぼう,tuyệt vọng,tuyệt vọng,"た_つ, ゼツ",Màu sắc (色) của sợi dây(糸) bị đứt đoạn
絶える,たえる,bị tiêu diệt,tuyệt,"た_つ, ゼツ",Màu sắc (色) của sợi dây(糸) bị đứt đoạn
絶対に,ぜったいに,tuyệt đối,tuyệt đối,", タイ, ツイ",Tôi phản đối bạn.
反対する,はんたいする,đối lại,phản đối,", タイ, ツイ",Tôi phản đối bạn.
日本対スペイン,にっぽんたいスペイン,nhật bản vs tây ban nha,nhật bổn đối,", タイ, ツイ",Tôi phản đối bạn.
対象,たいしょう,mục tiêu,đối tượng,", タイ, ツイ",Tôi phản đối bạn.
〜に対して,〜にたいして,chống lại,đối,", タイ, ツイ",Tôi phản đối bạn.
一対,いっつい,cặp,nhất đối,", タイ, ツイ",Tôi phản đối bạn.
相対的に,そうたいてきに,tương đối,tương đối ,", タイ, ツイ",Tôi phản đối bạn.
続ける,つづける,tiếp tục,tục,"つづ_く, ゾク",Tôi tiếp tục bán(売) những sợi dây(糸) này.
続く,つづく,theo,tục,"つづ_く, ゾク",Tôi tiếp tục bán(売) những sợi dây(糸) này.
続き,つづき,tiếp tục,tục,"つづ_く, ゾク",Tôi tiếp tục bán(売) những sợi dây(糸) này.
手続き,てつづき,phương pháp,thủ tục,"つづ_く, ゾク",Tôi tiếp tục bán(売) những sợi dây(糸) này.
連続,れんぞく,liên tục,liên tục,"つづ_く, ゾク",Tôi tiếp tục bán(売) những sợi dây(糸) này.
相続,そうぞく,di sản,tương tục,"つづ_く, ゾク",Tôi tiếp tục bán(売) những sợi dây(糸) này.
続々,ぞくぞく,cái khác,tục,"つづ_く, ゾク",Tôi tiếp tục bán(売) những sợi dây(糸) này.
接続詞,せつぞくし,kết hợp,tiếp tục từ,"つづ_く, ゾク",Tôi tiếp tục bán(売) những sợi dây(糸) này.
辞書,じしょ,tự điển,từ thư,"や_める, ジ",Thật vất vả(辛) để tìm 1000(千) từ trong từ điển.
辞める,やめる,xin thôi việc,từ,"や_める, ジ",Thật vất vả(辛) để tìm 1000(千) từ trong từ điển.
辞典,ことばてん,tự điển,từ điển,"や_める, ジ",Thật vất vả(辛) để tìm 1000(千) từ trong từ điển.
辞職する,じしょくする,xin thôi việc,từ chức,"や_める, ジ",Thật vất vả(辛) để tìm 1000(千) từ trong từ điển.
辞退する,じたいする,từ chối,từ thối,"や_める, ジ",Thật vất vả(辛) để tìm 1000(千) từ trong từ điển.
お世辞,おせいじ,nịnh hót,thế từ,"や_める, ジ",Thật vất vả(辛) để tìm 1000(千) từ trong từ điển.
辞表,じひょう,sự từ chức,từ biểu,"や_める, ジ",Thật vất vả(辛) để tìm 1000(千) từ trong từ điển.
投げる,なげる,ném,đầu,"か_げる, トオ",Tôi ném hòn đá với tay của tôi.
投票する,とうひょうする,bỏ phiếu,đầu phiếu,"か_げる, トオ",Tôi ném hòn đá với tay của tôi.
投書,とうしょ,thư,đầu thư,"か_げる, トオ",Tôi ném hòn đá với tay của tôi.
投資,とうし,đầu tư,đầu tư,"か_げる, トオ",Tôi ném hòn đá với tay của tôi.
投手,とうしゅ,bình,đầu thủ,"か_げる, トオ",Tôi ném hòn đá với tay của tôi.
選ぶ,えらぶ,chọn,tuyển,", セン",Hãy lựa  chọn  b&gt; nhà lãnh đạo chúng ta với nhau (共).
選手,せんしゅ,người chơi,tuyển thủ,", セン",Hãy lựa  chọn  b&gt; nhà lãnh đạo chúng ta với nhau (共).
選択する,せんたくする,lựa chọn,tuyển trạch,", セン",Hãy lựa  chọn  b&gt; nhà lãnh đạo chúng ta với nhau (共).
選挙,せんきょ,bầu cử,tuyển cử,", セン",Hãy lựa  chọn  b&gt; nhà lãnh đạo chúng ta với nhau (共).
挑戦,ちょうせん,thách,khiêu chiến,", セン",Hãy lựa  chọn  b&gt; nhà lãnh đạo chúng ta với nhau (共).
当選する,とうせんする,để thắng,đương tuyển,", セン",Hãy lựa  chọn  b&gt; nhà lãnh đạo chúng ta với nhau (共).
選挙権,せんきょけん,quyền bỏ phiếu,tuyển cử quyền,", セン",Hãy lựa  chọn  b&gt; nhà lãnh đạo chúng ta với nhau (共).
約束,やくそく,lời hứa,ước thúc,", ヤク",Hãy lấy xấp xỉ số lượng sợi dây(糸).
予約,よやく,đặt phòng,dữ ước,", ヤク",Hãy lấy xấp xỉ số lượng sợi dây(糸).
約百人,やくひゃくにん,về trăm người,ước bách nhân,", ヤク",Hãy lấy xấp xỉ số lượng sợi dây(糸).
婚約,こんやく,hôn ước,hôn ước,", ヤク",Hãy lấy xấp xỉ số lượng sợi dây(糸).
節約する,せつやくする,bảo tồn,tiết ước,", ヤク",Hãy lấy xấp xỉ số lượng sợi dây(糸).
契約,けいやく,hợp đồng,khế ước,", ヤク",Hãy lấy xấp xỉ số lượng sợi dây(糸).
要約,ようやく,tóm lược,yếu ước,", ヤク",Hãy lấy xấp xỉ số lượng sợi dây(糸).
約束,やくそく,lời hứa,ước thúc,", ソク",Anh ấy đã đưa cho tôi một bó hoa.
花束,はなたば,bó hoa,hoa thúc,", ソク",Anh ấy đã đưa cho tôi một bó hoa.
束,そく,xăn lên,thúc,", ソク",Anh ấy đã đưa cho tôi một bó hoa.
束ねる,たばねる,bó lại,thúc,", ソク",Anh ấy đã đưa cho tôi một bó hoa.
束縛,そくばく,nô lệ,thúc phược,", ソク",Anh ấy đã đưa cho tôi một bó hoa.
留守,るす,vắng mặt,lưu thủ,"まも_る, も_り, シュ, ス",Cái khoá này sẽ bảo vệ ngôi nhà của bạn.
留守番電話,るすばんでんわ,máy trả lời,lưu thủ phiên điện thoại,"まも_る, も_り, シュ, ス",Cái khoá này sẽ bảo vệ ngôi nhà của bạn.
守る,まもる,bảo vệ,thủ,"まも_る, も_り, シュ, ス",Cái khoá này sẽ bảo vệ ngôi nhà của bạn.
保守的,ほしゅてき,thận trọng,bảo thủ ,"まも_る, も_り, シュ, ス",Cái khoá này sẽ bảo vệ ngôi nhà của bạn.
子守歌,こもりうた,bài hát ru con,tử thủ ca,"まも_る, も_り, シュ, ス",Cái khoá này sẽ bảo vệ ngôi nhà của bạn.
お守り,おまもり,bùa,thủ,"まも_る, も_り, シュ, ス",Cái khoá này sẽ bảo vệ ngôi nhà của bạn.
守衛,しゅえい,bảo vệ,thủ vệ,"まも_る, も_り, シュ, ス",Cái khoá này sẽ bảo vệ ngôi nhà của bạn.
過去,かこ,quá khứ,quá khứ,"す_ぎる, すやま_つ, カ",Xin hãy vượt qua toà nhà to ở trên đường đó.
過ぎる,すぎる,đèo,quá,"す_ぎる, すやま_つ, カ",Xin hãy vượt qua toà nhà to ở trên đường đó.
三時過ぎ,さんじすぎ,ba giờ quá,tam thời quá,"す_ぎる, すやま_つ, カ",Xin hãy vượt qua toà nhà to ở trên đường đó.
過ごす,すごす,tiêu,quá,"す_ぎる, すやま_つ, カ",Xin hãy vượt qua toà nhà to ở trên đường đó.
過半数,かはんすう,đa số,"quá bán sổ,số","す_ぎる, すやま_つ, カ",Xin hãy vượt qua toà nhà to ở trên đường đó.
通り過ぎる,とおりすぎる,đèo,thông quá,"す_ぎる, すやま_つ, カ",Xin hãy vượt qua toà nhà to ở trên đường đó.
過ち,あやまち,sai lầm,quá,"す_ぎる, すやま_つ, カ",Xin hãy vượt qua toà nhà to ở trên đường đó.
夢,ゆめ,giấc mơ,mộng,"ゆめ, ム","Vào buổi tối(タ),tôi đã có một giấc mơ về cánh đồng."
夢中,むちゅう,say mê,mộng trung,"ゆめ, ム","Vào buổi tối(タ),tôi đã có một giấc mơ về cánh đồng."
悪夢,あくむ,ác mộng,ác mộng,"ゆめ, ム","Vào buổi tối(タ),tôi đã có một giấc mơ về cánh đồng."
初夢,はつゆめ,giấc mơ đầu tiên,sơ mộng,"ゆめ, ム","Vào buổi tối(タ),tôi đã có một giấc mơ về cánh đồng."
無我夢中,むがむちゅう,sự ngây ngất, ngã mộng trung,"ゆめ, ム","Vào buổi tối(タ),tôi đã có một giấc mơ về cánh đồng."
目的,もくてき,mục đích,mục ,"まと, テキ",Nó là cái đích màu trắng (白) 
民主的,みんしゅてき,dân chủ,dân chủ ,"まと, テキ",Nó là cái đích màu trắng (白) 
社会的,しゃかいてき,xã hội,xã hội ,"まと, テキ",Nó là cái đích màu trắng (白) 
国際的,こくさいてき,quốc tế,quốc tế ,"まと, テキ",Nó là cái đích màu trắng (白) 
積極的,せっきょくてき,hoạt động,tích cực ,"まと, テキ",Nó là cái đích màu trắng (白) 
消極的,しょうきょくてき,thụ động,tiêu cực ,"まと, テキ",Nó là cái đích màu trắng (白) 
比較的,ひかくてき,tương đối,tỉ giác ,"まと, テキ",Nó là cái đích màu trắng (白) 
的,てき,nhãn hiệu,"","まと, テキ",Nó là cái đích màu trắng (白) 
飛ぶ,とぶ,bay,phi,"は_ねる, と_ぶ, ヒ",Những con chim bay với đôi cánh giang rộng.
飛行機,ひこうき,máy bay,phi hành cơ,"は_ねる, と_ぶ, ヒ",Những con chim bay với đôi cánh giang rộng.
飛び出す,とびだす,bay ra,phi xuất,"は_ねる, と_ぶ, ヒ",Những con chim bay với đôi cánh giang rộng.
飛ばす,とばす,nhảy,phi,"は_ねる, と_ぶ, ヒ",Những con chim bay với đôi cánh giang rộng.
飛行場,ひこうじょう,sân bay,"phi hành tràng,trường","は_ねる, と_ぶ, ヒ",Những con chim bay với đôi cánh giang rộng.
飛び込む,とびこむ,lặn,phi vào,"は_ねる, と_ぶ, ヒ",Những con chim bay với đôi cánh giang rộng.
飛び起きる,とびおきる,nhảy lên,phi khởi,"は_ねる, と_ぶ, ヒ",Những con chim bay với đôi cánh giang rộng.
飛行機,ひこうき,máy bay,phi hành cơ,"はた, キ",Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).
機会,きかい,cơ hội,cơ hội,"はた, キ",Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).
洗濯機,せんたくき,may giặt,tẩy trạc cơ,"はた, キ",Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).
機械,きかい,máy móc,cơ giới,"はた, キ",Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).
機能,きのう,hàm số,cơ năng,"はた, キ",Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).
期限,きげん,hạn chót,kì hạn,"はた, キ",Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).
機関,からくり,đại lý,cơ quan,"はた, キ",Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).
危機,きき,khủng hoảng,nguy cơ,"はた, キ",Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).
機織り機,はたおりき,máy dệt,cơ chức cơ,"はた, キ",Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).
失う,うしなう,mất,thất,"うしな_う, シツ",Chồng tôi bị  (衆) mất việc và anh ấy đang khóc
失業,しつぎょう,thất nghiệp,thất nghiệp,"うしな_う, シツ",Chồng tôi bị  (衆) mất việc và anh ấy đang khóc
失礼な,しつれいな,vô lể,thất lễ,"うしな_う, シツ",Chồng tôi bị  (衆) mất việc và anh ấy đang khóc
失敗する,しっぱいする,thất bại,thất bại,"うしな_う, シツ",Chồng tôi bị  (衆) mất việc và anh ấy đang khóc
失恋する,しつれんする,thất tình,thất luyến,"うしな_う, シツ",Chồng tôi bị  (衆) mất việc và anh ấy đang khóc
失望,しつぼう,thất vọng,thất vọng,"うしな_う, シツ",Chồng tôi bị  (衆) mất việc và anh ấy đang khóc
失神する,しっしんする,xỉu,thất thần,"うしな_う, シツ",Chồng tôi bị  (衆) mất việc và anh ấy đang khóc
地下鉄,ちかてつ,xe điện ngầm,địa hạ thiết,", テツ",Sắt bị mất(失) giá trị của nó nếu so sánh với vàng(金).
鉄,かね,ủi,thiết,", テツ",Sắt bị mất(失) giá trị của nó nếu so sánh với vàng(金).
鉄道,てつどう,đường sắt,thiết đạo,", テツ",Sắt bị mất(失) giá trị của nó nếu so sánh với vàng(金).
私鉄,してつ,đường sắt tư nhân,tư thiết,", テツ",Sắt bị mất(失) giá trị của nó nếu so sánh với vàng(金).
鉄板焼き,てっぱんやき,thịt nướng đá,thiết bản thiêu,", テツ",Sắt bị mất(失) giá trị của nó nếu so sánh với vàng(金).
鉄筋コンクリート,てっきんコンクリート,bê tông cốt thép,thiết cân,", テツ",Sắt bị mất(失) giá trị của nó nếu so sánh với vàng(金).
速い,はやい,nhanh,tốc,"はや_い, ソク",Tôi đã chuyển(束) bó hoa một cách nhanh chóng
早速,さっそく,ngay lập tức,tảo tốc,"はや_い, ソク",Tôi đã chuyển(束) bó hoa một cách nhanh chóng
速達,そくたつ,giao hàng đặc biệt,tốc đạt,"はや_い, ソク",Tôi đã chuyển(束) bó hoa một cách nhanh chóng
快速電車,かいそくでんしゃ,tàu cao tốc,khoái tốc điện xa,"はや_い, ソク",Tôi đã chuyển(束) bó hoa một cách nhanh chóng
高速道路,こうそくどうろ,xa lộ,cao tốc đạo lộ,"はや_い, ソク",Tôi đã chuyển(束) bó hoa một cách nhanh chóng
時速,じそく,tốc độ,thời tốc,"はや_い, ソク",Tôi đã chuyển(束) bó hoa một cách nhanh chóng
速やかな,すみやかな,nhanh chóng,tốc,"はや_い, ソク",Tôi đã chuyển(束) bó hoa một cách nhanh chóng
遅い,おそい,chậm,trì,"おく_れる, おそ_い, チ",Một trong những con cừu(羊) đã nghỉ lại và trở về muộn
遅れる,おくれる,ở chậm lại sau,trì,"おく_れる, おそ_い, チ",Một trong những con cừu(羊) đã nghỉ lại và trở về muộn
遅刻する,ちこくする,muộn để,trì khắc,"おく_れる, おそ_い, チ",Một trong những con cừu(羊) đã nghỉ lại và trở về muộn
乗り遅れる,のりおくれる,hoa hậu,thừa trì,"おく_れる, おそ_い, チ",Một trong những con cừu(羊) đã nghỉ lại và trở về muộn
遅れ,おくれ,chậm trễ,trì,"おく_れる, おそ_い, チ",Một trong những con cừu(羊) đã nghỉ lại và trở về muộn
駐車する,ちゅうしゃする,đỗ xe,trú xa,", チュウ",Ông chủ(主) và con ngựa(馬) của ông ấy sống ở đây.
駐車場,ちゅうしゃじょう,đậu xe,"trú xa tràng,trường",", チュウ",Ông chủ(主) và con ngựa(馬) của ông ấy sống ở đây.
駐日大使,ちゅうにちたいし,đại sứ nhật bản,trú nhật đại sử,", チュウ",Ông chủ(主) và con ngựa(馬) của ông ấy sống ở đây.
二泊三日,にはくさんにち,ba ngày và hai đêm,nhị bạc tam nhật,"と_める, ハク",Chúng tôi đã ở cái khách sạn màu trắng(白) trên bờ biển.
一泊する,いっぱくする,nghỉ đêm,nhất bạc,"と_める, ハク",Chúng tôi đã ở cái khách sạn màu trắng(白) trên bờ biển.
泊まる,とまる,ở lại,bạc,"と_める, ハク",Chúng tôi đã ở cái khách sạn màu trắng(白) trên bờ biển.
泊める,とめる,đưa lên,bạc,"と_める, ハク",Chúng tôi đã ở cái khách sạn màu trắng(白) trên bờ biển.
宿泊,しゅくはく,chổ trọ,túc bạc,"と_める, ハク",Chúng tôi đã ở cái khách sạn màu trắng(白) trên bờ biển.
船,ふね,tàu,thuyền,", セン",Anh ấy nói rằng con thuyền đó có thể chứa được tám(八) người
船便,ふなびん,dịch vụ vận chuyển,thuyền tiện,", セン",Anh ấy nói rằng con thuyền đó có thể chứa được tám(八) người
風船,ふうせん,khí cầu,phong thuyền,", セン",Anh ấy nói rằng con thuyền đó có thể chứa được tám(八) người
造船,ぞうせん,đóng tàu,tạo thuyền,", セン",Anh ấy nói rằng con thuyền đó có thể chứa được tám(八) người
客船,きゃくせん,tàu du lịch,khách thuyền,", セン",Anh ấy nói rằng con thuyền đó có thể chứa được tám(八) người
貨物船,かもつせん,tàu chở hàng,hóa vật thuyền,", セン",Anh ấy nói rằng con thuyền đó có thể chứa được tám(八) người
船長,せんちょう,thuyền trưởng,thuyền trường,", セン",Anh ấy nói rằng con thuyền đó có thể chứa được tám(八) người
船旅,ふなたび,du lịch đường biển,thuyền lữ,", セン",Anh ấy nói rằng con thuyền đó có thể chứa được tám(八) người
座る,すわる,ngồi,tọa,"すわ_る, ザ",Hai người(人) ngồi trên đất(土).
口座,こうざ,tài khoản,khẩu tọa,"すわ_る, ザ",Hai người(人) ngồi trên đất(土).
座席,ざせき,ghế,tọa tịch,"すわ_る, ザ",Hai người(人) ngồi trên đất(土).
座布団,ざぶとん,gối,tọa bố đoàn,"すわ_る, ザ",Hai người(人) ngồi trên đất(土).
座談会,ざだんかい,hội nghị chuyên đề,tọa đàm hội,"すわ_る, ザ",Hai người(人) ngồi trên đất(土).
座敷,ざしき,phòng tatami,tọa phu,"すわ_る, ザ",Hai người(人) ngồi trên đất(土).
席,せき,ghế,tịch,", セキ",Có 21 chỗ ngồi trong cái quán này
出席,しゅっせき,sự tham dự,xuất tịch,", セキ",Có 21 chỗ ngồi trong cái quán này
空席,くうせき,chổ trống,không tịch,", セキ",Có 21 chỗ ngồi trong cái quán này
欠席,けっせき,vắng mặt,khiếm tịch,", セキ",Có 21 chỗ ngồi trong cái quán này
客席,きゃくせき,ghế khán giả,khách tịch,", セキ",Có 21 chỗ ngồi trong cái quán này
着席する,ちゃくせきする,ngồi xuống,trứ tịch,", セキ",Có 21 chỗ ngồi trong cái quán này
島,しま,đảo,đảo,"しま, トオ",Một con chim (鳥) đậu trên một ngọn núi(山) trên một hòn  đảo.
半島,はんとう,bán đảo,bán đảo,"しま, トオ",Một con chim (鳥) đậu trên một ngọn núi(山) trên một hòn  đảo.
列島,れっとう,quần đảo,liệt đảo,"しま, トオ",Một con chim (鳥) đậu trên một ngọn núi(山) trên một hòn  đảo.
島国,しまぐに,quốc đảo,đảo quốc,"しま, トオ",Một con chim (鳥) đậu trên một ngọn núi(山) trên một hòn  đảo.
島民,とうみん,người ở đảo,đảo dân,"しま, トオ",Một con chim (鳥) đậu trên một ngọn núi(山) trên một hòn  đảo.
無人島,むじんとう,hoang đảo, nhân đảo,"しま, トオ",Một con chim (鳥) đậu trên một ngọn núi(山) trên một hòn  đảo.
大陸,たいりく,lục địa,đại lục,", リク","Trên vùng đất  này,bạn chỉ có thể nhìnthấy một trạm xe bus"
陸,おか,đất,lục,", リク","Trên vùng đất  này,bạn chỉ có thể nhìnthấy một trạm xe bus"
着陸,ちゃくりく,đổ bộ,trứ lục,", リク","Trên vùng đất  này,bạn chỉ có thể nhìnthấy một trạm xe bus"
上陸,じょうりく,đổ bộ,thượng lục,", リク","Trên vùng đất  này,bạn chỉ có thể nhìnthấy một trạm xe bus"
陸軍,りくぐん,quân đội,lục quân,", リク","Trên vùng đất  này,bạn chỉ có thể nhìnthấy một trạm xe bus"
陸上,りくじょう,đất,lục thượng,", リク","Trên vùng đất  này,bạn chỉ có thể nhìnthấy một trạm xe bus"
空港,くうこう,sân bay,không cảng,"みなと, コオ",Hãy gặp nhau(共) ở bến tàu
港,こう,hải cảng,cảng,"みなと, コオ",Hãy gặp nhau(共) ở bến tàu
神戸港,こうべこう,cảng kobe,thần hộ cảng,"みなと, コオ",Hãy gặp nhau(共) ở bến tàu
港町,みなとまち,thành phố cảng,cảng đinh,"みなと, コオ",Hãy gặp nhau(共) ở bến tàu
橋,きょう,cầu,kiều,"はし, キョオ",Có một cái cầu gỗ(木)  và một toà nhà
鉄橋,てっきょう,cây cầu sắt,thiết kiều,"はし, キョオ",Có một cái cầu gỗ(木)  và một toà nhà
歩道橋,ほどうきょう,cầu cho người đi bộ,bộ đạo kiều,"はし, キョオ",Có một cái cầu gỗ(木)  và một toà nhà
つり橋,つりはし,cầu treo,kiều,"はし, キョオ",Có một cái cầu gỗ(木)  và một toà nhà
交番,こうばん,sự xoay chiều,giao phiên,"まじ_わる, ま_じる, コオ",Bố tôi (父) thì đang  băng qua ngã tư.
交差点,こうさてん,ngã tư,giao sai điểm,"まじ_わる, ま_じる, コオ",Bố tôi (父) thì đang  băng qua ngã tư.
交通事故,こうつうじこ,tai nạn giao thông,giao thông sự cố,"まじ_わる, ま_じる, コオ",Bố tôi (父) thì đang  băng qua ngã tư.
交換,こうかん,trao đổi,giao hoán,"まじ_わる, ま_じる, コオ",Bố tôi (父) thì đang  băng qua ngã tư.
外交官,がいこうかん,nhà ngoại giao,ngoại giao quan,"まじ_わる, ま_じる, コオ",Bố tôi (父) thì đang  băng qua ngã tư.
交じる,まじる,được trộn lẫn,giao,"まじ_わる, ま_じる, コオ",Bố tôi (父) thì đang  băng qua ngã tư.
交わる,まじわる,cắt nhau,giao,"まじ_わる, ま_じる, コオ",Bố tôi (父) thì đang  băng qua ngã tư.
交わす,かわす,trao đổi,giao,"まじ_わる, ま_じる, コオ",Bố tôi (父) thì đang  băng qua ngã tư.
申す,もうす,lời nói,thân,"もう_す, シン","Thunder đã nói với tôi rằng tên anh ấy là  ""Thunder"""
申し上げる,もうしあげる,nói,thân thượng,"もう_す, シン","Thunder đã nói với tôi rằng tên anh ấy là  ""Thunder"""
申し込む,もうしこむ,ứng dụng,thân vào,"もう_す, シン","Thunder đã nói với tôi rằng tên anh ấy là  ""Thunder"""
申し訳ない,もうしわけない,lấy làm tiếc,thân dịch,"もう_す, シン","Thunder đã nói với tôi rằng tên anh ấy là  ""Thunder"""
申請書,しんせいしょ,mẫu đăng ký,thân thỉnh thư,"もう_す, シン","Thunder đã nói với tôi rằng tên anh ấy là  ""Thunder"""
申し出る,もうしでる,trả giá,thân xuất,"もう_す, シン","Thunder đã nói với tôi rằng tên anh ấy là  ""Thunder"""
神/神様,かみ/かみさま,thiên chúa/chúa,thần thần dạng,"かみ, かん, シン, ジン",Chúng tôi cống hiến sự hi sinh với tiếng sấm gọi từ chúa
神社,じんじゃ,lăng,thần xã,"かみ, かん, シン, ジン",Chúng tôi cống hiến sự hi sinh với tiếng sấm gọi từ chúa
神経,しんけい,thần kinh,thần kinh,"かみ, かん, シン, ジン",Chúng tôi cống hiến sự hi sinh với tiếng sấm gọi từ chúa
精神,せいしん,thần linh,tinh thần,"かみ, かん, シン, ジン",Chúng tôi cống hiến sự hi sinh với tiếng sấm gọi từ chúa
神話,しんわ,chuyện thần thoại,thần thoại,"かみ, かん, シン, ジン",Chúng tôi cống hiến sự hi sinh với tiếng sấm gọi từ chúa
神道,しんとう,đạo shinto,thần đạo,"かみ, かん, シン, ジン",Chúng tôi cống hiến sự hi sinh với tiếng sấm gọi từ chúa
神戸,こうべ,kobe,thần hộ,"かみ, かん, シン, ジン",Chúng tôi cống hiến sự hi sinh với tiếng sấm gọi từ chúa
神様,かみさま,chúa,thần dạng,"さま, ヨオ","Một cái cây(木),con cừu(羊) và nước(水) tạo nên một tình hình về đồng cỏ gia súc"
田中様,たなかさま,kiểu tanaka,điền trung dạng,"さま, ヨオ","Một cái cây(木),con cừu(羊) và nước(水) tạo nên một tình hình về đồng cỏ gia súc"
様々な,さまざまな,khác nhau,dạng,"さま, ヨオ","Một cái cây(木),con cừu(羊) và nước(水) tạo nên một tình hình về đồng cỏ gia súc"
様子,ようす,xuất hiện,dạng tử,"さま, ヨオ","Một cái cây(木),con cừu(羊) và nước(水) tạo nên một tình hình về đồng cỏ gia súc"
