 の dùng để thay thế danh từ," Động từ Thể thông thường    Tính từ (~い)  + のは Danh từ です Tính từ (~な) Thể thông thường   Danh từ ～だー＞～な   
 むすみはほっかいどうのちいさなまちでうまれました
 Con gái tôi sinh ra một khu phố nhỏ ở Hokkaido
 むすめがうまれたのはほっかいどうのちいさなまちです。
 Nơi con gái tôi sinh ra là một khu phố nhỏ ở Hokkaido
 １２月は１年でいちばんいそがしいです
 Trong một năm thì tháng 12 bận nhất
 １年でいちばんいそがしいのは１２月です。
 Tháng bận nhất trong 1 năm là tháng 12
 Trong mẫu câu này 「の」 được dùng để thay thế danh từ biểu thị đồ vật, người, địa điểm v. v.. để nêu ra chủ đề của câu văn. Chẳng hạn như ở ví dụ 1, 2 thì nơi con gái tôi sinh ra , thời điểm bận nhất của một năm  được nêu ra làm các chủ đề và được biểu thị bằng 「は～」 ",38
～ときも/～ときや/～ときの/～ときに、ｖ。ｖ," Trong mẫu câu 「～とき」 mà chúng ta đã học ở bài 23 thì từ () là danh từ và vì thế nó có thể đi kèm với nhiều loại trợ từ
 つかれたときやさびしいとき。いなかをおもいだす。
 Những lúc mệt, hoặc lúc buồn v. v.. Tôi lại nhớ về quê (Bài 31) 
 うまれたときから。ずっとおおさかにすんでいます。
 Từ lúc sinh ra đến giờ tôi sống suốt ở Osaka. ",38
"Nguyên nhân, kết quả phát sinh","  Động từ thể て       Động từ （thể ない） なくて    Tính từ đuôi い (bỏ　い ) + くて  +.... ~   Tính từ đuôi な (bỏ　な ) + で   
 Ở mẫu câu này thì phần đầu biểu thị nguyên nhân, còn phần sau biểu thị kết quả phát sinh do nguyên nhân đó. Khác với 「～から」 học ở bài 0, mẫu câu này có nhiều giới hạn trong cách dùng.
 1. Từ được dùng ở phần sau của mẫu câu được giới hạn trong những động từ không biểu thị chú ý như ở dưới đây
 a. Những động từ, tính từ biểu thị cảm xúc, tâm trạng:びっくりするあんしんする、こまる、さびしい、うれしい、ざんねんだ、
 二ュースをきいて、びっくりしました
 Tôi ngạc nhiên khi nghe tin
 家族にあえなくて、さびしいです。
 Tôi buồn vì không được gặp gia đình
 b. Động từ khả năng, động từ chỉ trạng thái
 土曜日はつごうがあるくて、行けません。
 Thứ bảy tôi có việc nên không thể đi được
 はなしがふくさつで。よくわかりませんでした。
 Nội dung phức tạp nên tôi không hiểu lắm.",39
"Nguyên nhân, kết quả phát sinh"," c. Tình huống trong quá khứ
 じこがあって、バスがおくれてしまいました。
 Ví có tai nạn nên xe buýt không chạy
 じゅぎょうにおくれて、先生にしかられました。
 Vì đến chậm giờ học nên tôi bị giáo viên mắng
 2 ) Những cách nói bao hàm chú ý (ý muốn, mệnh lệnh, lời mời, nhờ vả) thì không dùng được ở phần sau. Trong trường hợp này chúng ta không dùng được thể 「て」 mà thay vào đó dùng 「から」 
 あぶないですから。きかいにさわらないでください。
 Vì nguy hiểm nên không sờ vào máy
 Trong mẫu câu này thì phần trước và phần sau có quan hệ chặt chẽ với nhau về mặt thời gian. Cụ thể là sự việc ở phần trước xảy ra trước, còn sự việc ở phần sau xảy ra sau. 
 あした、かいぎがありますから。きょうじゅんびしなければなりません
 Vì ngày mai có cuộc họp nên hôm nay tôi phải chuẩn bị",39
Danh từ で," Trợ từ 「で」 học ở bài này biểu thị nguyên nhân. Danh từ trong trường hợp này là các danh từ chỉ hiện tượng tự nhiên, biến cố ví dụ 「じご、じしん、かじ、」 . Đối với phần vị ngữ thì cũng tương tự như mẫu câu ở phần 1, có nhiều giới hạn trong cách dùng, không dùng những cách nói bao hàm chú ý
 としんでビルがたおれました。
 Tòa nhà đổ do động đất
 びょうきで会社をやすみました。
 Tôi nghỉ làm vì bệnh",39
" ので ~ biểu thị nguyên nhân lý do
"," Động từ Thể thông thường   Tính từ (~い)  + ので ~ Tính từ (~な) Thể thông thường  Danh từ  bỏ ～だ + な 
 Tương tự như 「～から」 học ở bài 9, 「ので」 cũng biểu thị nguyên nhân, lý do. Nhìn chung thì 「～から」 được dùng để biểu thị nguyên nhân , lý do một cách chủ quan, còn 「～ので」 biểu thị 1 cách khách quan quan hệ nhân quả như một diễn biến tự nhiên. Vì 「～ので」 có chức năng làm giảm mức độ chủ quan trong ý kiến của người nói, tạo 1 ấn tượng nhẹ đối với người nghe, nên nó thường được dùng để nêu ra lý do khi xin phép hoặc khi lập luận. 
 にほんごがわからないので。えいごではなしていただけませんか。
 Vì tôi không hiểu tiếng Nhật, nên anh/chị làm ơn nói tiếng Anh có được không?
 ようじがあるので。あさきにしつれいします。
 Vì tôi có việc bận nên tôi xin phép về trước
 Vì đây là cách nói nhẹ nhàng , mềm mại nên sẽ không dùng nếu phần sau của câu ở thể mệnh lệnh hay cấm chỉ
 あぶないから。きかいにさわるな。
 Vì nguy hiểm cấm sờ vào máy
 (Chú ý) 
 Ở phần vừa rồi 「～ので」 được nối với thể thông thường, nhưng nếu muốn diễn đạt 1 cách lịch sự hơn thì có thể nói với thể lịch sự
 ようじがありますので。おさきにしつれいします。
 （＝ようじがあるので。おさきにしつれいします）
 Vì có việc nên tôi xin phép về trước",39
とちゅうで," 「とちゅう」 có nghĩa là “ở một địa điểm nào đó trên đường di chuyển đến một nơi nào đó”. Chúng ta đặt “Động từ thể nguyên dạng” hoặc “Danh từ の” ở trước 「とちゅうで」 
 マラソンのとちゅうできぶんがわるくなりました。
 Tôi thấy khó chịu khi đang trên đường chạy maratong. ",39
"
Lồng câu nghi vấn dùng nghi vấn từ vào câu"," Động từ    Tính từ (~い) Thể thông thường  Từ nghi vấnTính từ (~な) Thể thông thường + か. ~ Danh từ  bỏ ～だ 
 Mẫu câu này được dùng để lồng một câu nghi vấn dùng nghi vấn từ vào trong câu văn
 ＪＬ１０７ひんは何時にとうちゃくするか、じらべてください。
 Anh/chị hãy kiểm tra xem chuyến bay JL107 đến lúc mấy giờ
 わたしたちがはじめてあったのはいつか、おぼえていますか。
 Anh/chị có nhớ chúng ta gặp nhau lần đầu tiên khi nào không?",40
Lồng câu nghi vấn không dùng nghi vấn từ vào câu," Động từ   Tính từ (~い) Thể thông thường  Tính từ (~な) Thể thông thường + かどうか. ~ Danh từ  bỏ ～だ 
 Khi muốn lồng một câu nghi vấn không dùng nghi vấn từ vào trong câu văn thì chúng ta dùng mẫu câu này. Chú ý phải thêm 「どうか」 vào sau (Thể thông thường か) 
 そのはなむはほんとうかどうか。わかりません。
 Tôi không biết chuyện đó có thật hay không. 
 まちがいがないかどうか。しらべてください
 Anh/chị hãy kiểm tra xem có đúng hay không. 
 Ở ví dụ 2 không phải 「まちがいがないかどうか」 mà là 「まちがいがあるかどうか」 được dùng , vì ở đây người nói muốn xác nhận là ""không có chỗ sai"" (tức là đúng) ",40
Động từ thể て　みます," Mẫu câu này biểu thị ý nghĩa thử làm một việc gì đó
 もういちど　かんがえてみます
 Tôi sẽ thử nghĩ lại một lần nữa
 うちゅうからちきゅうを見てみたいです。
 Tôi muốn ngắm trái đất từ vũ trụ (xem) 
 このズポンをはいてみてもいいですか。
 Tôi mặc thử cái quần này có được không?",40
Tính từ đuôi い (bỏ　い ) ->～さ," Chúng ta đổi chữ　 「い」 của tính từ đuôi い thành chữ 「さ」 để biến tính từ đó thành danh từ
 山のたかさはどうやってはかるか。しっていますか。
 Anh có biết người ta đo chiều cao của núi như thế nào không ?
 あたらしいはしのながさは　３９１１メートルです。
 Chiều cao của cái cầu mới là 3911 mét. ",40
ハンスは　学校でどうでしょうか," 「～でしょうか」 vốn được dùng để hỏi một điều gì đó mà khi người nghe có thể không biết câu trả lời thì câu hỏi mang sắc thái nhẹ nhàng, mềm mỏng và vì thế lịch sự hơn",40
Cách nói cho nhận," Ở bài 7 và 24 chúng ta đã học cách nói cho nhận về đồ vật và hành vi. Ở trong bài này chúng ta sẽ học thêm những cách nói cho nhận khác, phản ảnh mối quan hệ giữa bên cho và bên nhận
 Danh từ 1 に Danh từ 2 を　やります
 Khi bên nhận là người dưới hoặc động thực vật thì chúng ta dùng　 「やります」 . Tuy nhiên gần đây đối với người thì thường dùng là 「あげます」 
 わたしはむすこにおかしをやりました（あげました）
 Tôi cho con　trai bánh kẹo
 わたしは犬にえさをやりました。
 Tôi cho chó ít đồ ăn
 (Chú ý) : 
 Khi muốn biểu thị sự kính trọng đối với bên nhận thì chúng ta dùng 「さしあげます」 
 Danh từ 1 に Danh từ 2 を　いただきます
 Khi nhận một cái gì đó từ người trên thì chúng ta không dùng 「もらいます」 mà dùng 「いただきます」 
 わたしはぶちょうにおみやげをいただきました。
 Tôi được trưởng phỏng tặng quà
 「わたしに」 Danh　từ を　くださいます。
 Khi người trên cho hoặc tặng cái gì đó cho mình thì chúng ta không dùng 「くれます」 mà dùng 「くださいます」 
 ぶちょうがわたしにおみやげをくださいました。
 Trưởng phòng tặng tôi quà
 「くださいます」 còn được dùng khi bên nhận là người trong gia đình của người nói
 ぶちょうがむすめにおみやげをくださいました
 Tổ trưởng tặng quà cho con gái tôi",41
Cho nhận về hành vi," 「やります」  「いただきます」  「くださいます」 cũng được dùng trong trường hợp cho nhận về hành vi. Các ví dụ dưới đây biểu thị điều đó. 
 Động từ thể て　やります
 わたしはむすこにかみひこうきをつくってやりました（あげました）
 Tôi làm máy bay cho con trai
 わたしは犬をさんぽにつれていってやりました。
 Tôi dẫn chó đi dạo
 わたしはむすめのしゅくだいを見てやりました（あげました）
 Tôi xem bài về nhà cho con gái
 (Chú ý) : tương tự như 「～てあげます」 học ở bài 24 , 「～て　さしあげます」 cũng dễ mang lại ấn tượng “ra vẻ, khoe khoang” vì thế tránh dùng để nói trực tiếp với người trên
 Động từ thể て　いただきます
 わたしはかちょうに手紙のまちがいをなおしていただきました。
 Tôi được tổ trưởng sửa cho chỗ sai ở lá thư
 Động từ thể て　くださいます
 ぶちょうのおくさんは 「わたしに」 お茶をおしえてくださいました。
 Vợ trưởng phòng dạy trà đạo cho tôi
 ぶちょうは 「わたしを」 えきまでおくってくださいました。
 Trưởng phòng tiễn tôi ra tận ga",41
Động từ thể て　くださいませんか。," Đây là cách nói ở mức độ lịch sự cao, nhưng so với 「～て
 いただけませんか」 học ở bài 26 thì không bằng
 コピーきの使い方を教えてくださいませんか。
 Anh/chị làm ơn chỉ cho tôi cách dùng cái máy photocopy này được không. 
 コピーきの使い方を教えていただけませんか。
 Anh/chị làm ơn chỉ cho tôi cách dùng cái máy photocopy này được không. (bài 26) ",41
Danh từ に Động từ," Trợ từ　 「に」 ở đây mang nghĩa là 「làm ~ 」  「để làm ~」 (quà, kỷ niệm v. v. ) 
 田中さんがけっこんのおいわいにこのおさらをくださいました。
 Anh Tanaka tặng tôi cái đĩa làm quà cưới
 わたしはほっかいどうりょうこうのおみやげににんぎょうをかいました。
 Tôi mua con búp bê để làm quà của chuyến du lịch Hokkaido. ",41
"để ~, cho ~, vì ~ (I)","Động từ nguyên dạng   + ために Danh từ の  
 Mẫu câu này biểu thị mục đích
 じぶんのみせをもつために。ちょきんしています
 Tôi để dành tiền để mở cửa hàng riêng của mình
 ひつこしのために、車をかります
 Tôi mượn ô tô để chuyển nhà
 けんこうのために毎朝はしっています
 Tôi chạy hàng sáng vì sức khỏe
 かぞくのために、うちをたてます。
 Tôi xây nhà cho gia đình.",42
"để ~, cho ~, vì ~ (II)"," (Danh từ の　ために) được dùng với ý nghĩa “vì/cho lợi ích của Danh từ “ (Ví dụ 4) 
 (Chú ý 1) : 
 Cách nói 「～ように」 mà chúng ta học ở bài 36 cũng biểu thị mục đích nhưng trong trường hợp của 「～ように」 thì động từ không biểu thị chú ý được dùng. Còn trong trường hợp của 「～ために」 thì động từ biểu thị chú ý được dùng. Hãy so sánh hai ví dụ dưới đây:
 じぶんのみせをもつために。ちょきんしています
 Tôi để dành tiền để mở cửa hàng riêng của mình
 じぶんのみせがもてるように、ちょきんしています。
 Tôi để dành tiền để có thể mở cửa hàng riêng của mình
 Ở ví dụ 1 thì người nói có chủ ý (hay ý định) “mở cửa hàng” lấy đây là mục đích và “để dành tiền” để đạt được mục đích này. Còn ở ví dụ 2 thì người nói lấy trạng thái “có thể mở cửa hàng” làm mục đích và “để dành tiền” để tiến gần tới trạng thái đó. 
 (Chú ý 2) : 
 Như ở các ví dụ ở dưới đây cho thấy 「なります」 biểu thị cả 2 trường hợp : có chú ý (3) và không có chú ý (4) 
 べんごしになるために、ほうりつをべんきょうしています
 Tôi học luật để trở thành luật sư
 日本語が上手になるように。毎日べんきょうしています。
 Hàng ngày tôi học để có thể giỏi tiếng Nhật",42
"Động từ thể nguyên dạng の
                                          + に　～
Danh từ "," Như đã học ở bài 38, khi chúng ta thêm 「の」 vào sau động từ thể nguyên dạng thì phần đó sẽ trở thành danh từ. Và trong mẫu câu ở mục này chúng ta đặt các động từ hoặc tính từ như 「つかう」  「いい」  「やくにたつ」 、 「じかんが」 かかる」 vào sau (Động từ thể nguyên dạng のに) (Danh từ に) để biểu thị mục đích
 このはさみは花をきるのに使います。
 Cái kéo này dùng để cắt hoa
 このかばんはおおきくて。旅行に便利です。
 Cái túi này to nên rất tiện cho du lịch
 でんわばんごうをしらべるのに時間がかかりました。
 Tôi mất thời gian để tìm số điện thoại
 (Chú ý) : các các nói biểu thị mục đích
 Dưới đây là các cách nói biểu thị mục đích mà chúng ta đã học từ trước đến nay
 Động từ thể ます    + に いきます、来ます、帰ります  Danh từ  
 こうべへふねを見に行きます。
 Tôi đi xem thuyền ở Kobe
 日本へけいざいのべんきょうに来ました。
 Tôi đến Nhật để học kinh tế.",42
Lượng từ は," Trợ từ は thêm vào sau lượng từ biểu thị mức độ tối thiểu mà người nói ước lượng
 日本ではけっこんしきをするのに２００万円はいります。
 Để làm đám cưới ở nhật thì cần không dưới 2 triệu yên",42
Lượng từ も," Trợ từ も thêm vào sau lượng từ biểu thị rằng người cảm nhận con số hoặc số lượng đó là nhiều
 駅まで行くのに２時間もかかりました。
 Tôi mất đến 2 tiếng để đi bộ đến ga
 うちをたてるのに３０００万円もひつようなんですか。
 Để xây nhà cần đến 30 triệu yên à ?",42
"Động từ thể nguyên dạng の
             + に　～
Danh từ ","  Động từ nguyên dạng      + (nội dung không biểu thị chú ý) + ように    Động từ (thể ない) ない ~ (nội dung biểu thị chú ý)  
 はやくとどくように。そくたつでだします
 Tôi gửi bằng dịch vụ gửi nhanh để đồ gửi đến sớm
 あすれないように。メモします。
 Tôi ghi chú để khỏi quên
  Động từ nguyên dạng      (nội dung biểu thị chủ ý) + () + ~   Danh từ の  (nội dung biểu thị chủ ý)    
 大学に入るたのに。いっしょうけんめいべんきょうします。
 Tôi học chăm chỉ để vào đại học
 けんこうのためにやさいをたくさん食べます。
 Tôi ăn nhiều rau vì sức khỏe
  Động từ nguyên dạng の  使います、やくにたちます、時間がかかります    + に    Danh từ  いいです、べんりです、ひつようです 
 ファイルはしょるいをせいりするのに使います。
 Cái kẹp tài liệu được dùng để sắp xếp giấy tờ
 ちかくにみせがなくて。買い物にふべんです。
 Ở xung quanh không có cửa hàng nên việc mua hàng bất tiện",42
Diễn tả sự suy đoán,"Động từ thể ます   Tính từ (~い) （bỏ　い） + そうです Tính từ (~な) （bỏ な）  
 Mẫu câu này về cơ bản diễn tả sự suy đoán dựa trên thông tin thu thập được từ thị giác
 Động từ thể ます　そうです
 Mẫu câu này được dùng khi một trạng thái nào đó khiến người nói suy đoán rằng một sự việc nào đó có vẻ sẽ xảy ra. Chúng ta có thể dùng 「いまにも」  「もうすぐ」  「これから」 đi kèm để nói về thời điểm mà sự việc được suy đoán xảy ra
 今にも雨がふりそうです。
 Trời có vẻ sắp mưa đến nơi rôi
 シャンプーがなくなりそうです。
 Dầu gội đầu có vẻ sắp hết rồi
 もうすぐさくらがさきそうです
 Hoa anh đào trông có vẻ sắp nở.",43
Diễn tả sự suy đoán,"  Tính từ đuôi い（bỏ い）        + そうです   Tính từ đuôi な（bỏ な）     
 Mẫu câu này diễn tả sự suy đoán dựa trên vẻ bề ngoài của sự vật, dù chưa xác nhận thực tế như thế nào. 
 この料理はからそうです。
 Món ăn này trông có vẻ cay
 かのじょはあたまがよさそうです。
 Cô ấy trông có vẻ thông minh 
 このつくえはじょうぶそうです。
 Cái bàn này trông có vẻ chắc chắn
 (Chú ý) : 
 Đối với tính từ biểu thị tình cảm, tâm trạng 「うれしい」  「かなしい」  「さびしい」 thì chúng ta không để nguyên như thế để nói về tâm trạng , tình cảm của người khác mà chúng ta dùng chúng ở dạng 「そうです」 để biểu thị sự suy đoán từ vẻ ngoài
 ミラーさんはうれしそうです。
 Anh Miller trông có vẻ vui. ",43
Động từ thể て　来ます," Động từ thể てきます diễn đạt ý nghĩa “đi đến một địa điểm nào đó để thực hiện một hành động nào đó rồi quay trở về”
 ちょっとたばこを買って来ます。
 Tôi đi mua thuốc lá một chút rồi về
 Câu ở ví dụ trên này là biểu thị ba nội dung là (1) tôi đi đến địa điểm bán thuốc lá (2) mua thuốc là ở đó và (3) quy trở về vị trí ban đầu. Ở đây chúng ta dùng 「で」 để biểu thị địa điểm. Nhưng cũng có thể dùng 「から」 khi sự di chuyển của đồ vật là tiêu điểm của câu, như ở ví dụ dưới đây
 スーパーでぎゅうにゅうを買って来ます。
 Tôi đi mua sữa ở siêu thị (rồi về) 
 だいところからコップをとって来ます。
 Tôi đi lấy cái cốc từ bếp",43
Danh từ (địa điểm) へ行って　来ます," Trong mẫu câu này thì động từ 「いきます」 ở thể て được đặt trước 「きます」 để biểu thị ý nghĩa “đi đến một địa điểm nào đó rồi quay trở về”. 
 ゆうびんきょくへ行って来ます。
 Tôi đi bưu điện (rồi về) 
 Trong mẫu câu này thì động từ 「でかけます」 ở thể て được đặt trước 「きます」 để biểu thị ý nghĩa “đi đâu đó ra ngoài rồi quay trở về “. 
 ちょっとでかけて来ます。
 Tôi đi ra ngoài một chút rồi về",43
Biểu thị sự vượt quá giới hạn," Động từ thể ます   Tính từ (~い) （bỏ　い） + すぎます Tính từ (~な) （bỏ な）  
 「～すぎます」 biểu thị sự vượt quá giới hạn cho phép của một hành vi hoặc một trạng thái. Thông thường mẫu câu được dùng để nói về những điều không tốt. 
 ゆうべお酒を飲みすぎました。
 Tối qua tôi uống rượu quá nhiều
 このセーターは大きすぎます。
 Cái áo len này rộng quá
 「～すぎます」 là động từ thuộc nhóm II và chia cách theo nhóm này: のみすぎる , のみすぎ（ない）、のみすぎた
 さいきんの車はそうさがかんたんすぎて。運転がおもしろくないです。
 Ô tô gần đây thao tác đơn giản quá làm việc lái xe không thú vị
 いくら好きでも。飲みすぎると、体にわるいですよ。
 Cho dù thích như thế nào đi nữa thì uống nhiều quá là không có lợi cho sức khỏe đâu. ",44
Việc gì là khó hay dễ,"  やすいです  Động từ thể ます   にくいです 
 Dùng để biểu thị việc làm một việc gì đó là khó hay dễ
 このパソコンは使いやすいです。
 Cái máy vi tính này dễ sử dụng
 東京は住みにくいです。
 Tokyo khó sống
 Dùng để biểu thị tính chất của chủ thế (người hoặc vật) là dễ hoặc khó thay đổi hoặc biểu thị việc gì đó là dễ hay khó xảy ra. 
 白いシャツはよごれやすいです。
 Áo sơ mi trắng dễ bẩn
 雨の日はせんたくものがかわきにくいです。
 Ngày mưa thì quần áo giặt khó khô
 (Chú ý) : 「～やすい」 và 「～にくい」 chia cách giống tính từ đuôi い
 この薬はさとうをいれると。飲みやすくなりますよ。
 Thuốc này nếu cho đường vào sẽ dễ uống
 このコップはわれにくくて。あんぜんですよ。
 Cái cốc này khó vỡ nên an toàn",44
「～く、～に　なります」 làm biến đổi một đối tượng," Tính từ (~い)（bỏ い） + く Tính từ (~な)（bỏ な） + に+ します Danh từ + に 
 Nếu như 「～く、～に　なります」 (bài 19) biểu thị việc biến đổi của một chủ thể thì () ở các ví dụ dưới đây biểu thị ai đó đã làm biến đổi một đối tượng
 音をおおきくします
 Tôi chỉnh âm thanh to hơn
 部屋をきれいにします
 Tôi làm sạch phòng
 しおのりょうをはんぶんにしました。
 Tôi giảm lượng muối chỉ còn một nửa",44
Danh từ に　します," Mẫu câu này dùng để biểu thị sự lựa chọn hoặc quyết định
 へやはシングるにじますか。シインにしますか。
 Anh/chị dùng phòng đơn hay phòng đôi ạ ?
 かいぎはあしたにします。
 Cuộc họp để ngày mai",44
Biến đổi tình từ thành phó từ," Tính từ (~い)（bỏ い） + く   + Động từ Tính từ (~な)（bỏ な） + に 
 Khi biến đổi tính từ như trên chúng ta sẽ được các phó từ tương ứng
 やさいをこまかく切ってください
 Hãy thái nhỏ rau
 てんきやみずは大切につかいましょう。
 Chúng ta hãy tiết kiệm điện",44
Trường hợp giả định,"Động từ thể nguyên dạng   Động từ thể た   Động từ (thể ない)  Tính từ đuôi い + ばあいは。 ~ Tính từ đuôi な  Tính từ (~な)  Danh từ の  
 「～ばあいは」 là cách nói về một trường hợp giả định nào đó. Phần tiếp theo sau biểu thị cách xử lý trong trường hợp đó, hoặc kết quả xảy ra. Phần đứng trước 「ばあいは」 là động từ , tính từ hoặc danh từ.  Vì 「ばあい」 là danh từ nên cách nối nó với từ đứng trước tương tự như cách bổ nghĩa cho danh từ. tương tự như cách bổ nghĩa cho danh từ. 
 かいぎにまにあわないばあいは。れんらくしてください。
 Trong trường hợp không kịp giờ họp thì hãy liên lạc với chúng tôi
 時間におくれたばあいは。かいじょうにはいれません。
 Nếu đến muộn thì sẽ không vào bên trong hội trường được.",45
Biểu thị kết quả trái ngược (I),"Động từ Thể thông thường  Tính từ (~い)   Tính từ (~な) Thể thông thường+ のに、～ Danh từ ～だー＞な 
 Phần đứng tước 「のに」 là động từ , tính từ hoặc danh từ. Cách nối như ở phần trên 「のに」 dùng khi mệnh đề sau biểu thị một kết quả trái ngược với kết quả đáng lẽ phải có nếu suy đoán từ nội dung của mệnh đề trước
 やくそくをしたのに。かのじょは来ませんでした。
 Tôi đã hẹn với cô ấy, thế mà cô ấy không đến
 きょうは日曜日なのに。はたらかなければなりません。
 Hôm nay là chủ nhật, thế mà tôi phải làm việc
 Ở ví dụ 1, người nói kỳ vòng là nếu hẹn thì cô ấy sẽ đến đúng như hẹn. Vì vậy người nói cảm thấy thất vọng khi cô ấy không đến. Ở ví dụ 2 người nói cảm thấy không thỏa đáng vì đúng ra chủ nhật được nghỉ làm. Qua những ví dụ này chúng ta thấy rằng mệnh đề sau có hàm ý “ngoài dự đoán” hoặc “thất vọng”.
 (Chú ý) : sư khác nhau giữa 「～のに」  「～が」  「～ても」 
 わたしの部屋はせまいですが。きれいです。
 Phòng của tôi chật nhưng sạch
 わたしの部屋がふっても。出かけます。
 Cho dù ngày mai trời mưa thì tôi vẫn ra ngoài.",45
Biểu thị kết quả trái ngược (II)," Không thể thay thế các bộ phận 「～が」 và 「～ても」 ở 2 ví dụ trên bằng 「～のに」 
 Ở ví dụ 3 chỉ nối hai đánh giá khác nhau, trong đó mệnh đề sau không biểu thị kết quả nằm ngoài dự đoán của mệnh đề trước. Ở ví dụ 4 thì mệnh đề trước nêu ra một điều kiện, nhưng 「～のに」 chỉ được biết khi mệnh đề sau biểu thị một kết quả thực tế xảy ra. 
 やくそくをしたのに。どうして来なかったたんですか。
 Tại sao đã hẹn mà anh/chị không đến ?
 Ngược lại , không thể thay thế 「～のに」 trong ví dụ 5 bằng 「が」 hoặc 「～ても」 . Lý do mệnh đề sau biểu thị ý trách móc có sắc thái mạnh.",45
ところです biểu thị thời điểm (I),"Động từ thể nguyên dạng   Động từ thể て いる + ところです  Động từ thể た  
 「ところ」 có nghĩa gốc là “địa điểm” nhưng ngoài ra nó còn biểu thị “thời điểm”. Ở bài này học cách dùng 「ところ」 với nghĩa thứ hai này. Mẫu câu này được dùng để biểu thị và nhấn mạnh thời điểm hiện tại có vị trí như thế nào trong quá trình diễn tiến của một hành vi hay một sự việc nào đó
 Động từ thể nguyên dạng ところです
 Mẫu câu này dùng để biểu thị một việc gì đó sắp bắt đầu. Nếu chúng ta dùng thêm 「これから」  「ちょうと」  「いまから」 v. v thì sẽ làm rõ nghĩa hơn
 昼ごはんはもうたべましたか。
 Anh/chị đã ăn cơm chưa?
 いいえ。これからたべるところです。
 Chưa. Bây giờ tôi sẽ ăn
 かいぎはもうはじまりましたか。
 Cuộc họp đã bắt đầu chưa?
 いいえ。今からはじまるところです。
 Chưa. Bây giờ sẽ bắt đầu.",46
ところです biểu thị thời điểm (II)," Động từ thể て　いる　ところです
 Mẫu câu này dùng để biểu thị một việc gì đó đang diễn ra. Nó thường được dùng kèm với 「いま」 
 こしょうのげんいんがわかりましたか。
 Anh/chị đã biết được nguyên nhân hỏng chưa?
 いいえ。今しらべているところです。
 Chưa. Bây giờ tôi đang xem
 Động từ thể た　ところです。
 Mẫu câu này dùng để biểu thị một việc gì đó vừa mới kết thúc. Những phó từ như 「たったいま」 thường được dùng kèm theo trong mẫu câu này
 わたなべさんはいますか。
 Chị Watanabe có ở đây không?
 あ。たったいまかえったところです。
 Ô, chị ấy vừa mới về xong
 たった今バスが出たところです。
 Xe buýt vừa mới chạy xong. 
 (Chú ý) : 
 「～ところです」 là câu danh từ , vì thế nó có thể được dùng với nhiều cấu trúc khác nhau. Tham khảo thêm ở ví dụ dưới đây
 もしもし、田中ですが。今いいでしょうか。
 Alô, tôi là Tanaka đây. Bây giờ tôi nói chuyện với anh được không?
 すみません。今から出かけるところなんです。
 Xin lỗi, bây giờ tôi sắp phải đi có việc",46
Động từ thể た　ばかりです," Mẫu câu này biểu thị một việc gì đó xảy ra cách thời điểm hiện tại chưa lâu (theo cảm nhận của người nói). Khoảng thời gian thực tế từ lúc sự việc đó xảy ra đến thời điểm hiện tại có thể dài ngắn khác nhau nhưng nếu người nói cảm nhận khoảng thời gian đó là ngắn thì có thể dùng mẫu câu này. 
 Đây là điều khác nhau giữa mẫu câu này với mẫu câu biểu thị một việc gì đó vừa mới kết thúc. (Động từ thể たところです mà chúng ta đã học ở trên.
 さっき昼ごはんを食べたばかりです
 Tôi vừa mới ăn cơm lúc nãy
 きむらさんは先月この会社にはいったばかりです。
 Chị Kimura mới vào công ty tháng trước
 (Chú ý) : 
 「～ばかりです」 là câu danh từ, vì thế nó có thể được dùng với nhiều cấu trúc khác nhau. 
 Tham khảo thêm ví dụ dưới đây.
 このビデオは先週買ったばかりなのに。ちょうしがおかしいです。
 Cái máy video này mới mua tuần trước, thế mà đã trục trặc. ",46
Phán đoán chắc chắn sự việc,"       Động từ thể nguyên dạng            Động từ (thể ない) ない              Tính từ đuôi い（～い）     + はずです       Tính từ đuôi な　な            Danh từ の      
 Mẫu câu này biểu thị rằng người nói, dựa trên một căn cứ nào đó, phán đoán rằng chắc chắn là một việc sẽ xảy ra. 
 ミラーさんはきょうきるでしょうか。
 Anh Miller hôm nay có đến không ạ?
 きるはずですよ
 …Chắc chắn anh ấy sẽ đến
 きのうでんわがありましたから。
 Vì hôm qua tôi nhận được điện thoại của anh ấy. 
 Ở ví dụ trên dựa trên căn cứ là “hôm qua có điện thoại của anh Miller” người nói phán đoán rằng “Anh Miller sẽ đến” và mẫu câu 「～はずです」 được dùng biểu thị rằng người nói tin chắc vào điều đó. ",46
